method	complex_id	benchmark_memberships	rankable_lt2	oracle_rmsd_A	complex_failure	valid_score_count	invalid_score_count	pose_score_failure_rate	top1_success	top3_success	top5_success	mrr_first_lt2	ndcg_at_10	top1_rmsd_A	regret_A
SurfNA-scorer0	2loa	Yan	False	2.5194676881712796	False	40	0	0.0	0	0	0	0.0	0.2940945979596688	6.827381922625341	4.307914234454062
SurfNA-scorer0	2mb3	Yan	True	1.875009959386883	False	40	0	0.0	1	1	1	1.0	0.7271779177121714	1.875009959386883	0.0
SurfNA-scorer0	2o3v	Chen;Ruiz	False	2.9836500796363983	False	40	0	0.0	0	0	0	0.0	0.6584213075961134	3.5888108640208785	0.6051607843844802
SurfNA-scorer0	2o3w	Ruiz;Yan	False	2.4886670918480878	False	40	0	0.0	0	0	0	0.0	0.4495168991261403	8.757047009694535	6.268379917846447
SurfNA-scorer0	2o3x	Philips;Ruiz;Yan	True	1.508943347340738	False	40	0	0.0	1	1	1	1.0	0.7494279938585517	1.7754141317886483	0.26647078444791017
SurfNA-scorer0	2oe5	Philips;Ruiz	True	1.5115900851108426	False	40	0	0.0	1	1	1	1.0	0.9220287941730808	1.5932855242836708	0.08169543917282818
SurfNA-scorer0	2oe8	Chen;Ruiz	True	1.554948458344555	False	40	0	0.0	1	1	1	1.0	0.6538118379824719	1.876739867717708	0.3217914093731531
SurfNA-scorer0	2ogn	Philips	True	1.7742209103682316	False	40	0	0.0	0	0	0	0.14285714285714285	0.7137837800150234	3.1502286130124633	1.3760077026442317
SurfNA-scorer0	2pwt	Chen;Philips	False	4.541330217146366	False	40	0	0.0	0	0	0	0.0	0.0	10.055680386643827	5.514350169497461
SurfNA-scorer0	2tob	Chen;Philips;Ruiz	False	2.4798907897450846	False	40	0	0.0	0	0	0	0.0	0.7133080652109929	3.656681826550541	1.1767910368054566
SurfNA-scorer0	2xnw	Yan	True	0.31603037037601317	False	40	0	0.0	1	1	1	1.0	1.0	0.3358882552278362	0.01985788485182305
SurfNA-scorer0	2xnz	Yan	True	0.18425218225754264	False	40	0	0.0	1	1	1	1.0	1.0	0.3091219752064796	0.12486979294893696
SurfNA-scorer0	2xo0	Yan	True	0.2622224723398056	False	40	0	0.0	0	0	0	0.14285714285714285	0.5447079621444004	2.1909141291365115	1.9286916567967058
SurfNA-scorer0	2xo1	Yan	True	0.3066500715206767	False	40	0	0.0	0	0	0	0.08333333333333333	0.5076726791165782	2.7218665452222304	2.4152164737015536
SurfNA-scorer0	2ydh	Yan	True	0.9351579327895684	False	40	0	0.0	1	1	1	1.0	0.8374703837905347	0.9351579327895684	0.0
SurfNA-scorer0	2ygh	Yan	True	0.8085414701107724	False	40	0	0.0	1	1	1	1.0	1.0	0.8930032489261126	0.08446177881534023
SurfNA-scorer0	316d	Yan	False	2.8136914808771127	False	40	0	0.0	0	0	0	0.0	0.41388088616176566	10.080165716935367	7.266474236058254
SurfNA-scorer0	3c44	Ruiz	True	1.6293838418394908	False	40	0	0.0	1	1	1	1.0	0.9912371543266705	1.6904114276595221	0.061027585820031316
SurfNA-scorer0	3d2x	Philips	False	2.0356098555091924	False	40	0	0.0	0	0	0	0.0	1.0	3.7231275878466232	1.6875177323374309
SurfNA-scorer0	3dil	Chen	True	0.7641134176285612	False	40	0	0.0	0	0	0	0.16666666666666666	0.2645877632951089	5.5426031275024545	4.778489709873893
SurfNA-scorer0	3ds7	Yan	True	0.8217342892354335	False	40	0	0.0	1	1	1	1.0	1.0	0.9250868218144375	0.10335253257900401
SurfNA-scorer0	3dvv	Chen	True	1.2764267243287588	False	40	0	0.0	1	1	1	1.0	0.7321179012386746	1.4072691666555317	0.1308424423267729
SurfNA-scorer0	3e5c	Yan	True	1.999396467177774	False	40	0	0.0	0	1	1	0.5	0.7247952354648295	4.969523323217228	2.970126856039454
SurfNA-scorer0	3f2q	Chen	True	1.0101305388334074	False	40	0	0.0	0	1	1	0.5	0.5322244500617308	4.692999290398137	3.6828687515647296
SurfNA-scorer0	3fo4	Yan	True	0.2613436174151499	False	40	0	0.0	1	1	1	1.0	1.0	0.34948195297403467	0.08813833555888478
SurfNA-scorer0	3fo6	Yan	True	0.22728604041310277	False	40	0	0.0	1	1	1	1.0	0.83339482864188	0.34355229102229357	0.1162662506091908
SurfNA-scorer0	3gao	Yan	True	0.33643264353561714	False	40	0	0.0	0	0	0	0.1	0.5507373937732051	3.7680848189401566	3.4316521754045395
SurfNA-scorer0	3ger	Yan	True	0.19989114992460735	False	40	0	0.0	1	1	1	1.0	1.0	0.19989114992460735	0.0
SurfNA-scorer0	3ges	Yan	True	0.2499471444125742	False	40	0	0.0	1	1	1	1.0	0.9083395131434802	0.4839847793749995	0.2340376349624253
SurfNA-scorer0	3gog	Yan	True	0.3998875762465794	False	40	0	0.0	1	1	1	1.0	0.9875245551938469	0.44586236665589984	0.045974790409320454
SurfNA-scorer0	3got	Yan	False	2.7716463906035083	False	40	0	0.0	0	0	0	0.0	1.0	3.342165268613638	0.5705188780101298
SurfNA-scorer0	3gx2	Chen;Philips	True	1.4084389881472794	False	40	0	0.0	0	1	1	0.5	0.8683200110947056	2.453423419919074	1.0449844317717947
SurfNA-scorer0	3gx3	Chen	True	1.0187102173449898	False	40	0	0.0	1	1	1	1.0	0.7239260368719526	1.0187102173449898	0.0
SurfNA-scorer0	3gx5	Chen	True	1.770310961698851	False	40	0	0.0	0	1	1	0.3333333333333333	0.7434282579438389	2.0310512541629855	0.26074029246413444
SurfNA-scorer0	3gx7	Chen	True	0.9634540639456212	False	40	0	0.0	1	1	1	1.0	0.8797521383677382	0.9634540639456212	0.0
SurfNA-scorer0	3la5	Chen;Yan	True	0.4656472981238049	False	40	0	0.0	1	1	1	1.0	0.8992570819408977	0.6114099279534146	0.14576262982960975
SurfNA-scorer0	3mum	Yan	False	3.9643502277773415	False	40	0	0.0	0	0	0	0.0	0.6242849689678545	4.052933190134726	0.08858296235738461
SurfNA-scorer0	3mur	Yan	False	2.887031483992722	False	40	0	0.0	0	0	0	0.0	1.0	2.927633300384756	0.040601816392034085
SurfNA-scorer0	3mxh	Yan	False	3.3503603627397145	False	40	0	0.0	0	0	0	0.0	1.0	3.3779468472791985	0.02758648453948398
SurfNA-scorer0	3npn	Yan	True	1.3746024435058704	False	40	0	0.0	1	1	1	1.0	0.9005013606740307	1.3746024435058704	0.0
SurfNA-scorer0	3npq	Chen	True	1.5500293256531037	False	40	0	0.0	1	1	1	1.0	0.8892341782202958	1.6425176977152154	0.09248837206211169
SurfNA-scorer0	3owz	Yan	True	0.5381498397286741	False	40	0	0.0	1	1	1	1.0	0.711965097411398	0.670402452262817	0.1322526125341429
SurfNA-scorer0	3q3z	Chen;Yan	False	3.031699731604153	False	40	0	0.0	0	0	0	0.0	1.0	3.1007442837584773	0.06904455215432437
SurfNA-scorer0	3q50	Yan	True	0.46515965083961236	False	40	0	0.0	1	1	1	1.0	1.0	0.5625741045203936	0.09741445368078122
SurfNA-scorer0	3s4p	Yan	False	3.012090399774731	False	40	0	0.0	0	0	0	0.0	0.3196311965446524	9.12176928115808	6.109678881383349
SurfNA-scorer0	3slm	Yan	True	0.7676568107757754	False	40	0	0.0	1	1	1	1.0	0.9571445274678272	0.8182982038565056	0.050641393080730235
SurfNA-scorer0	407d	Yan	True	1.2836002777831577	False	40	0	0.0	1	1	1	1.0	0.9132787479554084	1.4369480019877776	0.15334772420461995
SurfNA-scorer0	408d	Yan	True	1.2521951214278308	False	40	0	0.0	1	1	1	1.0	0.8077124546841145	1.4315465489120944	0.17935142748426358
SurfNA-scorer0	4aob	Yan	True	1.5428576303105248	False	40	0	0.0	0	1	1	0.5	0.5751344648295246	2.1342282144797644	0.5913705841692396
SurfNA-scorer0	4erj	Yan	True	0.4577464521374737	False	40	0	0.0	1	1	1	1.0	1.0	1.0429654974585154	0.5852190453210417
SurfNA-scorer0	4fe5	Yan	False	2.83347179587163	False	40	0	0.0	0	0	0	0.0	1.0	3.259545730159342	0.42607393428771223
SurfNA-scorer0	4jf2	Yan	True	0.2420939439397603	False	40	0	0.0	1	1	1	1.0	1.0	0.44208861798721494	0.19999467404745463
SurfNA-scorer0	4kqy	Yan	True	1.3444671812586133	False	40	0	0.0	1	1	1	1.0	0.8015440988120202	1.6559710302305906	0.31150384897197725
SurfNA-scorer0	4lvv	Yan	True	1.6659476977878704	False	40	0	0.0	0	0	0	0.1111111111111111	0.6696096480442697	2.9551041075022164	1.289156409714346
rDock-26.05-alpha	1am0	Chen;Philips;Ruiz	True	1.010526539676868	False	40	0	0.0	1	1	1	1.0	1.0	1.2948814055147388	0.28435486583787095
rDock-26.05-alpha	1arj	Yan	True	1.4546008195263285	False	40	0	0.0	1	1	1	1.0	0.8968146857485437	1.8247468347234728	0.3701460151971443
rDock-26.05-alpha	1byj	Chen;Philips;Ruiz;Yan	True	1.0964407310813447	False	40	0	0.0	0	1	1	0.5	0.5942098423224307	2.12023019048526	1.0237894594039152
rDock-26.05-alpha	1cvx	Yan	True	1.469550698484631	False	40	0	0.0	1	1	1	1.0	0.8591772093306478	1.9592853617986161	0.4897346633139852
rDock-26.05-alpha	1cvy	Yan	True	1.451309373224231	False	40	0	0.0	0	1	1	0.5	0.7514172994960044	2.3654758238891933	0.9141664506649623
rDock-26.05-alpha	1db6	Yan	True	1.5406292602375178	False	40	0	0.0	0	0	0	0.16666666666666666	0.46073399389944436	4.965815159753062	3.4251858995155446
rDock-26.05-alpha	1eht	Chen;Philips;Ruiz	True	0.5976845675669501	False	40	0	0.0	0	0	1	0.25	0.6091324442196363	3.3008361110948377	2.7031515435278877
rDock-26.05-alpha	1ei2	Chen;Philips;Ruiz	False	2.8688199810740174	False	40	0	0.0	0	0	0	0.0	0.06643871027537931	8.265689496734593	5.396869515660576
rDock-26.05-alpha	1f1t	Chen;Philips;Ruiz;Yan	True	0.34244180527499796	False	40	0	0.0	1	1	1	1.0	1.0	0.34244180527499796	0.0
rDock-26.05-alpha	1f27	Chen;Philips;Ruiz;Yan	True	1.673565540993241	False	40	0	0.0	0	0	1	0.25	0.59199993235648	2.924107571443807	1.2505420304505661
rDock-26.05-alpha	1fjg	Philips	False	2.4929165963643007	True	0	40	1.0	0	0	0	0.0	0.0		
rDock-26.05-alpha	1fmn	Chen;Philips;Ruiz	True	1.043119549329581	False	40	0	0.0	0	1	1	0.5	0.5768698976848344	4.5944264643643615	3.5513069150347807
rDock-26.05-alpha	1fyp	Chen;Philips;Ruiz;Yan	False	2.1885660559349076	False	40	0	0.0	0	0	0	0.0	0.8062502433656068	3.0521798323571336	0.863613776422226
rDock-26.05-alpha	1hnw	Philips	False	2.570370683201645	True	0	40	1.0	0	0	0	0.0	0.0		
rDock-26.05-alpha	1i9v	Yan	False	2.8191762082380087	False	40	0	0.0	0	0	0	0.0	0.8205228949141826	2.828541830713352	0.009365622475343116
rDock-26.05-alpha	1j7t	Chen;Philips;Ruiz	False	2.1334765656529897	False	40	0	0.0	0	0	0	0.0	0.8645073774981994	2.1334765656529897	0.0
rDock-26.05-alpha	1koc	Chen;Philips;Ruiz	True	1.1731711742821962	False	40	0	0.0	1	1	1	1.0	0.9371166382005485	1.346806992173217	0.1736358178910209
rDock-26.05-alpha	1lc4	Chen;Ruiz	True	1.4541866945134658	False	40	0	0.0	0	0	1	0.2	0.30282539899012034	7.948976924481382	6.494790229967917
rDock-26.05-alpha	1lvj	Chen;Ruiz	False	4.779434983524635	False	40	0	0.0	0	0	0	0.0	0.905211635630449	5.129520960725451	0.35008597720081536
rDock-26.05-alpha	1mwl	Chen;Philips;Ruiz	True	1.496875025334643	False	40	0	0.0	0	0	0	0.125	0.41185942324138836	2.6509474632001027	1.1540724378654597
rDock-26.05-alpha	1nbk	Philips	True	1.1126695983085002	False	40	0	0.0	1	1	1	1.0	0.7975167679274938	1.8581814214440961	0.7455118231355959
rDock-26.05-alpha	1nem	Chen;Philips;Ruiz	False	2.0908646676845035	False	40	0	0.0	0	0	0	0.0	0.955830517697074	2.280643204386492	0.18977853670198863
rDock-26.05-alpha	1nta	Ruiz	True	1.7214690151147072	False	40	0	0.0	1	1	1	1.0	0.7590031823719697	1.7214690151147072	0.0
rDock-26.05-alpha	1ntb	Chen;Ruiz	True	1.9759228848186359	False	40	0	0.0	0	0	1	0.25	0.7213811593989614	3.801473130412735	1.825550245594099
rDock-26.05-alpha	1nzm	Yan	True	0.48557503658430146	False	40	0	0.0	1	1	1	1.0	0.9454678958294701	0.8121564246356257	0.3265813880513242
rDock-26.05-alpha	1o15	Ruiz	True	0.43604654303446555	False	40	0	0.0	1	1	1	1.0	0.9371166382005485	0.8083956785367695	0.372349135502304
rDock-26.05-alpha	1o9m	Ruiz	False	2.03138917319478	False	40	0	0.0	0	0	0	0.0	0.314880130667631	3.3623676529766615	1.3309784797818813
rDock-26.05-alpha	1p96	Yan	True	1.890397318772039	False	40	0	0.0	1	1	1	1.0	1.0	1.9810466526561155	0.09064933388407637
rDock-26.05-alpha	1pbr	Chen;Philips;Ruiz	True	1.705537819937774	False	40	0	0.0	1	1	1	1.0	0.8657923269536602	1.705537819937774	0.0
rDock-26.05-alpha	1q8n	Chen;Philips;Ruiz;Yan	True	0.7660217529548362	False	40	0	0.0	1	1	1	1.0	0.9432106656105238	0.8491942745920982	0.08317252163726196
rDock-26.05-alpha	1qd3	Chen;Ruiz;Yan	True	1.928330414349357	False	40	0	0.0	0	0	0	0.14285714285714285	0.6273678954182591	9.274007490574833	7.345677076225476
rDock-26.05-alpha	1qv4	Yan	True	1.3794472552439256	False	40	0	0.0	0	0	1	0.2	0.43621154230977444	12.824958955890882	11.445511700646955
rDock-26.05-alpha	1qv8	Yan	True	0.7532759854755212	False	40	0	0.0	0	1	1	0.5	0.6352557412688555	12.854949806374654	12.101673820899132
rDock-26.05-alpha	1r4e	Yan	True	1.7529805623712096	False	40	0	0.0	1	1	1	1.0	0.8699412717391302	1.7555299514712988	0.002549389100089172
rDock-26.05-alpha	1tob	Chen;Philips;Ruiz	False	2.2437617642449252	False	40	0	0.0	0	0	0	0.0	0.6816604510406281	2.9681733052502173	0.724411541005292
rDock-26.05-alpha	1u8d	Chen;Ruiz	False	2.8086222024330723	False	40	0	0.0	0	0	0	0.0	1.0	2.8932519857419954	0.08462978330892312
rDock-26.05-alpha	1uts	Philips;Ruiz;Yan	False	3.66591238602343	False	40	0	0.0	0	0	0	0.0	0.29945478589283087	9.149975049638114	5.484062663614683
rDock-26.05-alpha	1uud	Chen;Philips;Ruiz;Yan	False	4.799426024765878	False	40	0	0.0	0	0	0	0.0	0.0	6.971576479735412	2.1721504549695343
rDock-26.05-alpha	1uui	Philips;Ruiz	True	1.2204785934036377	False	40	0	0.0	1	1	1	1.0	0.7163231121576684	1.8162203298393451	0.5957417364357074
rDock-26.05-alpha	1xbp	Philips	False	2.0432794041039264	True	0	40	1.0	0	0	0	0.0	0.0		
rDock-26.05-alpha	1xpf	Philips;Ruiz	True	1.2621769515970638	False	40	0	0.0	0	1	1	0.5	0.8200684967613537	2.7214371955431407	1.459260243946077
rDock-26.05-alpha	1y26	Chen;Philips;Ruiz	True	0.3459016854541189	False	40	0	0.0	0	0	0	0.16666666666666666	0.7392311961107269	2.821484260810257	2.475582575356138
rDock-26.05-alpha	1y27	Chen	True	0.42165238267817423	False	40	0	0.0	1	1	1	1.0	1.0	0.44310545122926515	0.021453068551090915
rDock-26.05-alpha	1ykv	Chen;Yan	True	0.8136967939595191	False	40	0	0.0	1	1	1	1.0	0.92663607790064	0.827357593270804	0.013660799311284944
rDock-26.05-alpha	1yrj	Chen;Ruiz;Yan	True	1.5864127895724114	False	40	0	0.0	0	0	0	0.1	0.41808673670840174	9.68036695797639	8.093954168403977
rDock-26.05-alpha	1zz5	Chen	True	1.9276680521470217	False	40	0	0.0	0	0	0	0.14285714285714285	0.36740927767500453	5.255885168493528	3.328217116346506
rDock-26.05-alpha	2au4	Ruiz;Yan	False	2.6098290481610085	False	40	0	0.0	0	0	0	0.0	0.6376430842017811	3.5658776208932776	0.9560485727322692
rDock-26.05-alpha	2b57	Yan	True	0.2784821978968396	False	40	0	0.0	1	1	1	1.0	1.0	0.37066365052184663	0.09218145262500704
rDock-26.05-alpha	2be0	Chen;Philips;Ruiz;Yan	False	3.560703918765977	False	40	0	0.0	0	0	0	0.0	0.0	9.573475338723856	6.012771419957879
rDock-26.05-alpha	2bee	Philips;Ruiz;Yan	False	2.694421231366918	False	40	0	0.0	0	0	0	0.0	0.3034781570097387	9.150195043198337	6.45577381183142
rDock-26.05-alpha	2d55	Yan	False	4.722855449866461	False	40	0	0.0	0	0	0	0.0	0.5215784827120726	7.0121408684113335	2.289285418544872
rDock-26.05-alpha	2esi	Chen	True	1.447672750878583	False	40	0	0.0	0	1	1	0.5	0.5765340963152367	2.238842120382766	0.791169369504183
rDock-26.05-alpha	2esj	Ruiz	False	2.7541699940551685	False	40	0	0.0	0	0	0	0.0	0.13608109118963874	5.2214867130555245	2.467316719000356
rDock-26.05-alpha	2et3	Ruiz	True	1.258566850083472	False	40	0	0.0	0	1	1	0.3333333333333333	0.37704879676805775	8.780389717579776	7.521822867496304
rDock-26.05-alpha	2et4	Ruiz	True	1.73884504327551	False	40	0	0.0	0	0	0	0.07142857142857142	0.42299809718091336	5.145947948235814	3.407102904960304
rDock-26.05-alpha	2et8	Chen;Philips;Ruiz	True	0.8622047679166382	False	40	0	0.0	0	0	0	0.04	0.03144168089972574	6.055219462767036	5.193014694850398
rDock-26.05-alpha	2f4s	Ruiz	True	1.4976502671609522	False	40	0	0.0	1	1	1	1.0	0.6102273906984901	1.718959110915672	0.22130884375471993
rDock-26.05-alpha	2f4t	Chen;Ruiz;Yan	True	1.8236189809590941	False	40	0	0.0	0	0	0	0.037037037037037035	0.08967859881842313	8.455014262976903	6.631395282017809
rDock-26.05-alpha	2f4u	Philips;Ruiz;Yan	True	1.3189682171219206	False	40	0	0.0	1	1	1	1.0	0.49679761322384675	1.3189682171219206	0.0
rDock-26.05-alpha	2fcx	Ruiz	True	1.377127866909309	False	40	0	0.0	0	0	1	0.25	0.4827362082111719	3.2766209841292855	1.8994931172199765
rDock-26.05-alpha	2fcy	Ruiz	False	2.188452685825133	False	40	0	0.0	0	0	0	0.0	0.15958427214123666	9.111147115902535	6.922694430077401
rDock-26.05-alpha	2fcz	Chen;Philips;Ruiz	True	1.1486058859723483	False	40	0	0.0	0	0	0	0.1	0.1885443774511943	4.944261062047332	3.7956551760749835
rDock-26.05-alpha	2fd0	Chen;Philips;Ruiz	False	2.177141944729374	False	40	0	0.0	0	0	0	0.0	0.7859162856301584	2.7631901761230764	0.5860482313937023
rDock-26.05-alpha	2g5k	Yan	True	1.9817026195073184	False	40	0	0.0	0	0	0	0.03225806451612903	0.5022880047920217	3.0048106041407596	1.0231079846334412
rDock-26.05-alpha	2g5q	Chen;Philips;Ruiz	True	1.3671477774000875	False	40	0	0.0	0	0	0	0.1111111111111111	0.21664789663052267	5.6351272928169065	4.267979515416819
rDock-26.05-alpha	2g9c	Yan	True	0.250364687339622	False	40	0	0.0	1	1	1	1.0	0.9571445274678272	0.250364687339622	0.0
rDock-26.05-alpha	2gdi	Chen;Philips	True	0.9672940538111776	False	40	0	0.0	0	1	1	0.3333333333333333	0.7083705421327745	2.0608504128710483	1.0935563590598707
rDock-26.05-alpha	2gis	Chen	True	1.253357946714582	False	40	0	0.0	1	1	1	1.0	0.6004758908580895	1.3777782839156776	0.12442033720109569
rDock-26.05-alpha	2juk	Ruiz	False	4.113089637162474	False	40	0	0.0	0	0	0	0.0	0.09478836436955078	7.700428388180752	3.5873387510182777
rDock-26.05-alpha	2jwq	Yan	True	1.4500129621187874	False	40	0	0.0	1	1	1	1.0	0.5825890395161025	1.4500129621187874	0.0
rDock-26.05-alpha	2kgp	Chen;Yan	True	1.0569237153172404	False	40	0	0.0	1	1	1	1.0	0.9039129791606224	1.4023833880888277	0.3454596727715873
rDock-26.05-alpha	2ktz	Chen;Yan	True	0.6235266564505063	False	40	0	0.0	1	1	1	1.0	0.6563033086078546	0.7949482914548318	0.1714216350043255
rDock-26.05-alpha	2ku0	Chen;Yan	True	1.245806420512956	False	40	0	0.0	0	0	0	0.058823529411764705	0.034728270469252726	6.4650221270679555	5.219215706555
rDock-26.05-alpha	2l94	Yan	True	0.9025169714470749	False	40	0	0.0	1	1	1	1.0	0.8715649924597886	1.5151150382616716	0.6125980668145967
rDock-26.05-alpha	2loa	Yan	False	2.5194676881712796	False	40	0	0.0	0	0	0	0.0	0.5496398501275601	3.73709610666287	1.2176284184915902
rDock-26.05-alpha	2mb3	Yan	True	1.875009959386883	False	40	0	0.0	0	0	0	0.14285714285714285	0.22929279004630057	10.617489772709932	8.74247981332305
rDock-26.05-alpha	2o3v	Chen;Ruiz	False	2.9836500796363983	False	40	0	0.0	0	0	0	0.0	0.4934685793366761	4.012940658953944	1.029290579317546
rDock-26.05-alpha	2o3w	Ruiz;Yan	False	2.4886670918480878	False	40	0	0.0	0	0	0	0.0	0.2413040735884148	9.554688000512778	7.06602090866469
rDock-26.05-alpha	2o3x	Philips;Ruiz;Yan	True	1.508943347340738	False	40	0	0.0	0	1	1	0.5	0.7338496720475943	2.0029890480109005	0.4940457006701624
rDock-26.05-alpha	2oe5	Philips;Ruiz	True	1.5115900851108426	False	40	0	0.0	1	1	1	1.0	0.8276383462165713	1.8469912374863475	0.33540115237550494
rDock-26.05-alpha	2oe8	Chen;Ruiz	True	1.554948458344555	False	40	0	0.0	0	1	1	0.5	0.5854827264819559	9.826299511707536	8.27135105336298
rDock-26.05-alpha	2ogn	Philips	True	1.7742209103682316	True	0	40	1.0	0	0	0	0.0	0.0		
rDock-26.05-alpha	2pwt	Chen;Philips	False	4.541330217146366	False	40	0	0.0	0	0	0	0.0	0.20438239758848611	9.595088023445468	5.053757806299102
rDock-26.05-alpha	2tob	Chen;Philips;Ruiz	False	2.4798907897450846	False	40	0	0.0	0	0	0	0.0	0.7631925784528221	2.4798907897450846	0.0
rDock-26.05-alpha	2xnw	Yan	True	0.31603037037601317	False	40	0	0.0	1	1	1	1.0	0.9636452638863133	0.41099816057982547	0.0949677902038123
rDock-26.05-alpha	2xnz	Yan	True	0.18425218225754264	False	40	0	0.0	1	1	1	1.0	1.0	0.3028822121624912	0.11863002990494859
rDock-26.05-alpha	2xo0	Yan	True	0.2622224723398056	False	40	0	0.0	0	1	1	0.5	0.5620861761389174	2.2125947219836712	1.9503722496438656
rDock-26.05-alpha	2xo1	Yan	True	0.3066500715206767	False	40	0	0.0	1	1	1	1.0	0.9389591533209548	0.3066500715206767	0.0
rDock-26.05-alpha	2ydh	Yan	True	0.9351579327895684	False	40	0	0.0	0	1	1	0.5	0.5763502854120818	6.1628920738922925	5.227734141102724
rDock-26.05-alpha	2ygh	Yan	True	0.8085414701107724	False	40	0	0.0	1	1	1	1.0	1.0	0.9850400978866007	0.17649862777582837
rDock-26.05-alpha	316d	Yan	False	2.8136914808771127	False	40	0	0.0	0	0	0	0.0	0.49302259326499737	4.2388528884074805	1.4251614075303678
rDock-26.05-alpha	3c44	Ruiz	True	1.6293838418394908	False	40	0	0.0	1	1	1	1.0	0.824288276954705	1.780976342721411	0.1515925008819201
rDock-26.05-alpha	3d2x	Philips	False	2.0356098555091924	False	40	0	0.0	0	0	0	0.0	1.0	2.863839084233717	0.8282292287245245
rDock-26.05-alpha	3dil	Chen	True	0.7641134176285612	False	40	0	0.0	1	1	1	1.0	0.7832791195555623	1.7622499870903674	0.9981365694618062
rDock-26.05-alpha	3ds7	Yan	True	0.8217342892354335	False	40	0	0.0	1	1	1	1.0	1.0	0.8701126019085117	0.04837831267307824
rDock-26.05-alpha	3dvv	Chen	True	1.2764267243287588	False	40	0	0.0	1	1	1	1.0	0.9454678958294701	1.4745434244691344	0.19811670014037563
rDock-26.05-alpha	3e5c	Yan	True	1.999396467177774	False	40	0	0.0	0	0	0	0.04	0.3276419136186335	5.085984970739944	3.0865885035621705
rDock-26.05-alpha	3f2q	Chen	True	1.0101305388334074	False	40	0	0.0	0	1	1	0.5	0.6964478582806218	4.5531097076613465	3.542979168827939
rDock-26.05-alpha	3fo4	Yan	True	0.2613436174151499	False	40	0	0.0	1	1	1	1.0	0.9495112860465776	0.34948195297403467	0.08813833555888478
rDock-26.05-alpha	3fo6	Yan	True	0.22728604041310277	False	40	0	0.0	1	1	1	1.0	1.0	0.22728604041310277	0.0
rDock-26.05-alpha	3gao	Yan	True	0.33643264353561714	False	40	0	0.0	1	1	1	1.0	0.9469324543326584	0.33643264353561714	0.0
rDock-26.05-alpha	3ger	Yan	True	0.19989114992460735	False	40	0	0.0	1	1	1	1.0	1.0	0.5155893053760734	0.31569815545146607
rDock-26.05-alpha	3ges	Yan	True	0.2499471444125742	False	40	0	0.0	1	1	1	1.0	0.9984384086111778	0.2499471444125742	0.0
rDock-26.05-alpha	3gog	Yan	True	0.3998875762465794	False	40	0	0.0	1	1	1	1.0	1.0	0.3998875762465794	0.0
rDock-26.05-alpha	3got	Yan	False	2.7716463906035083	False	40	0	0.0	0	0	0	0.0	1.0	3.347311524872678	0.5756651342691699
rDock-26.05-alpha	3gx2	Chen;Philips	True	1.4084389881472794	False	40	0	0.0	0	1	1	0.5	0.6601829478745371	2.916782880668864	1.5083438925215846
rDock-26.05-alpha	3gx3	Chen	True	1.0187102173449898	False	40	0	0.0	1	1	1	1.0	0.7871892811076106	1.3093432186523013	0.2906330013073115
rDock-26.05-alpha	3gx5	Chen	True	1.770310961698851	False	40	0	0.0	0	0	0	0.08333333333333333	0.5232948295442567	4.9291396182595895	3.1588286565607384
rDock-26.05-alpha	3gx7	Chen	True	0.9634540639456212	False	40	0	0.0	1	1	1	1.0	0.45647460591032707	0.9634540639456212	0.0
rDock-26.05-alpha	3la5	Chen;Yan	True	0.4656472981238049	False	40	0	0.0	1	1	1	1.0	0.8593224540196795	0.49837143903919695	0.03272414091539205
rDock-26.05-alpha	3mum	Yan	False	3.9643502277773415	False	40	0	0.0	0	0	0	0.0	0.33940586647932386	7.342352163646197	3.3780019358688556
rDock-26.05-alpha	3mur	Yan	False	2.887031483992722	False	40	0	0.0	0	0	0	0.0	1.0	3.0107333570728754	0.12370187308015357
rDock-26.05-alpha	3mxh	Yan	False	3.3503603627397145	False	40	0	0.0	0	0	0	0.0	1.0	3.498155001133672	0.14779463839395746
rDock-26.05-alpha	3npn	Yan	True	1.3746024435058704	False	40	0	0.0	1	1	1	1.0	0.4533591998044334	1.55199594331845	0.17739349981257968
rDock-26.05-alpha	3npq	Chen	True	1.5500293256531037	False	40	0	0.0	1	1	1	1.0	0.8189307258589654	1.6425176977152154	0.09248837206211169
rDock-26.05-alpha	3owz	Yan	True	0.5381498397286741	False	40	0	0.0	0	1	1	0.5	0.6782227097118892	2.4026156184458616	1.8644657787171874
rDock-26.05-alpha	3q3z	Chen;Yan	False	3.031699731604153	False	40	0	0.0	0	0	0	0.0	1.0	3.200099135420923	0.1683994038167702
rDock-26.05-alpha	3q50	Yan	True	0.46515965083961236	False	40	0	0.0	1	1	1	1.0	0.9621404437403492	0.6153253392124547	0.15016568837284233
rDock-26.05-alpha	3s4p	Yan	False	3.012090399774731	False	40	0	0.0	0	0	0	0.0	0.8262346571285599	3.012090399774731	0.0
rDock-26.05-alpha	3slm	Yan	True	0.7676568107757754	False	40	0	0.0	0	1	1	0.5	0.500107138810081	6.8714621331872365	6.1038053224114615
rDock-26.05-alpha	407d	Yan	True	1.2836002777831577	False	40	0	0.0	1	1	1	1.0	0.461652476714123	1.7809166846037463	0.49731640682058864
rDock-26.05-alpha	408d	Yan	True	1.2521951214278308	False	40	0	0.0	0	1	1	0.5	0.6078680521970669	15.336381734717571	14.084186613289742
