method	repeat	complex_name	native_rank	formal_rmsd_A	slot_status	source_rank_field	source_value_field
rDock	3	1j7t	6	2.55013737	FORMAL_VALID	rank	formal_rmsd
rDock	3	1j7t	7	4.38212734	FORMAL_VALID	rank	formal_rmsd
rDock	3	1j7t	8	8.06820013	FORMAL_VALID	rank	formal_rmsd
rDock	3	1j7t	9	4.01162687	FORMAL_VALID	rank	formal_rmsd
rDock	3	1j7t	10	8.94767068	FORMAL_VALID	rank	formal_rmsd
rDock	3	1koc	1	2.20098316	FORMAL_VALID	rank	formal_rmsd
rDock	3	1koc	2	2.27028291	FORMAL_VALID	rank	formal_rmsd
rDock	3	1koc	3	2.14352623	FORMAL_VALID	rank	formal_rmsd
rDock	3	1koc	4	2.28627632	FORMAL_VALID	rank	formal_rmsd
rDock	3	1koc	5	2.0347908	FORMAL_VALID	rank	formal_rmsd
rDock	3	1koc	6	2.677495	FORMAL_VALID	rank	formal_rmsd
rDock	3	1koc	7	1.9903073	FORMAL_VALID	rank	formal_rmsd
rDock	3	1koc	8	2.33685834	FORMAL_VALID	rank	formal_rmsd
rDock	3	1koc	9	1.94882497	FORMAL_VALID	rank	formal_rmsd
rDock	3	1koc	10	2.73086743	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lc4	1	6.56429175	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lc4	2	10.2491007	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lc4	3	6.50606468	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lc4	4	7.67762457	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lc4	5	9.78486039	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lc4	6	10.0980861	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lc4	7	6.43525856	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lc4	8	8.98921076	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lc4	9	9.42673373	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lc4	10	9.5077298	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lvj	1	5.23823663	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lvj	2	5.23056232	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lvj	3	5.23718169	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lvj	4	5.25222667	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lvj	5	6.9985927	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lvj	6	4.90377916	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lvj	7	7.75181055	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lvj	8	6.6386207	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lvj	9	5.36029175	FORMAL_VALID	rank	formal_rmsd
rDock	3	1lvj	10	6.56512999	FORMAL_VALID	rank	formal_rmsd
rDock	3	1mwl	1	6.08325981	FORMAL_VALID	rank	formal_rmsd
rDock	3	1mwl	2	3.29492325	FORMAL_VALID	rank	formal_rmsd
rDock	3	1mwl	3	6.23736347	FORMAL_VALID	rank	formal_rmsd
rDock	3	1mwl	4	10.37553875	FORMAL_VALID	rank	formal_rmsd
rDock	3	1mwl	5	8.68860658	FORMAL_VALID	rank	formal_rmsd
rDock	3	1mwl	6	10.01753977	FORMAL_VALID	rank	formal_rmsd
rDock	3	1mwl	7	10.14193447	FORMAL_VALID	rank	formal_rmsd
rDock	3	1mwl	8	6.40595484	FORMAL_VALID	rank	formal_rmsd
rDock	3	1mwl	9	8.65306516	FORMAL_VALID	rank	formal_rmsd
rDock	3	1mwl	10	10.13912524	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nbk	1	2.44597069	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nbk	2	2.46948279	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nbk	3	2.30893981	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nbk	4	2.02893521	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nbk	5	7.36318474	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nbk	6	5.21960974	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nbk	7	1.98185131	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nbk	8	3.59034535	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nbk	9	5.68504322	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nbk	10	4.36399514	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nem	1	3.21046766	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nem	2	5.31201523	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nem	3	8.36956861	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nem	4	8.99929464	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nem	5	9.20440493	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nem	6	3.1649471	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nem	7	9.03908225	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nem	8	8.82254354	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nem	9	3.90518165	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nem	10	3.4730993	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nta	1	5.8716218	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nta	2	6.38566747	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nta	3	4.86176806	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nta	4	6.51026914	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nta	5	7.64831398	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nta	6	5.66474875	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nta	7	6.00577796	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nta	8	5.67875326	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nta	9	7.21488987	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nta	10	6.2065313	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ntb	1	6.8763331	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ntb	2	6.01496184	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ntb	3	3.44155163	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ntb	4	7.15952901	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ntb	5	6.77452071	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ntb	6	6.5516909	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ntb	7	7.18659401	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ntb	8	6.13493468	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ntb	9	4.92815487	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ntb	10	7.20675817	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nzm	1	1.66833064	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nzm	2	1.62367666	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nzm	3	1.66098209	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nzm	4	1.60071785	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nzm	5	1.61499666	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nzm	6	1.67525847	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nzm	7	1.76763886	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nzm	8	1.64776644	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nzm	9	1.65167469	FORMAL_VALID	rank	formal_rmsd
rDock	3	1nzm	10	1.64157145	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o15	1	3.34693718	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o15	2	3.34767791	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o15	3	3.34894176	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o15	4	3.32854368	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o15	5	3.35018414	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o15	6	3.35479567	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o15	7	3.33264786	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o15	8	1.10331876	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o15	9	1.1004437	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o15	10	1.11565371	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o9m	1	5.9132648	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o9m	2	8.14350755	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o9m	3	6.33077714	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o9m	4	8.87325966	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o9m	5	8.02295281	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o9m	6	9.93124099	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o9m	7	7.27182811	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o9m	8	8.01434619	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o9m	9	8.2409777	FORMAL_VALID	rank	formal_rmsd
rDock	3	1o9m	10	6.13309643	FORMAL_VALID	rank	formal_rmsd
rDock	3	1p96	1	2.98819291	FORMAL_VALID	rank	formal_rmsd
rDock	3	1p96	2	2.80173882	FORMAL_VALID	rank	formal_rmsd
rDock	3	1p96	3	2.96653047	FORMAL_VALID	rank	formal_rmsd
rDock	3	1p96	4	2.87894611	FORMAL_VALID	rank	formal_rmsd
rDock	3	1p96	5	2.81700772	FORMAL_VALID	rank	formal_rmsd
rDock	3	1p96	6	3.18376633	FORMAL_VALID	rank	formal_rmsd
rDock	3	1p96	7	3.16714895	FORMAL_VALID	rank	formal_rmsd
rDock	3	1p96	8	2.51984357	FORMAL_VALID	rank	formal_rmsd
rDock	3	1p96	9	2.17367031	FORMAL_VALID	rank	formal_rmsd
rDock	3	1p96	10	2.84240479	FORMAL_VALID	rank	formal_rmsd
rDock	3	1pbr	1	8.47806921	FORMAL_VALID	rank	formal_rmsd
rDock	3	1pbr	2	8.78789678	FORMAL_VALID	rank	formal_rmsd
rDock	3	1pbr	3	8.58120854	FORMAL_VALID	rank	formal_rmsd
rDock	3	1pbr	4	3.729629	FORMAL_VALID	rank	formal_rmsd
rDock	3	1pbr	5	8.493826	FORMAL_VALID	rank	formal_rmsd
rDock	3	1pbr	6	8.63850566	FORMAL_VALID	rank	formal_rmsd
rDock	3	1pbr	7	8.78942155	FORMAL_VALID	rank	formal_rmsd
rDock	3	1pbr	8	9.51740973	FORMAL_VALID	rank	formal_rmsd
rDock	3	1pbr	9	9.08165916	FORMAL_VALID	rank	formal_rmsd
rDock	3	1pbr	10	8.71896559	FORMAL_VALID	rank	formal_rmsd
rDock	3	1q8n	1	0.69357621	FORMAL_VALID	rank	formal_rmsd
rDock	3	1q8n	2	0.68144362	FORMAL_VALID	rank	formal_rmsd
rDock	3	1q8n	3	0.71269946	FORMAL_VALID	rank	formal_rmsd
rDock	3	1q8n	4	0.69404386	FORMAL_VALID	rank	formal_rmsd
rDock	3	1q8n	5	0.69842709	FORMAL_VALID	rank	formal_rmsd
rDock	3	1q8n	6	0.69871922	FORMAL_VALID	rank	formal_rmsd
rDock	3	1q8n	7	0.70706017	FORMAL_VALID	rank	formal_rmsd
rDock	3	1q8n	8	0.6743975	FORMAL_VALID	rank	formal_rmsd
rDock	3	1q8n	9	0.68022746	FORMAL_VALID	rank	formal_rmsd
rDock	3	1q8n	10	0.66572726	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qd3	1	5.40133444	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qd3	2	5.50403361	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qd3	3	5.49456399	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qd3	4	5.55732397	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qd3	5	5.3637938	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qd3	6	5.43198218	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qd3	7	8.98968997	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qd3	8	5.14469751	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qd3	9	5.45535459	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qd3	10	9.69533792	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv4	1	0.81056682	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv4	2	0.79782539	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv4	3	2.27232357	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv4	4	2.22811079	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv4	5	6.05990912	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv4	6	5.90185162	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv4	7	0.79019059	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv4	8	5.07347941	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv4	9	2.31623138	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv4	10	0.58743064	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv8	1	12.9415426	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv8	2	2.18894747	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv8	3	2.24885834	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv8	4	2.32671687	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv8	5	2.17982795	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv8	6	1.53291402	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv8	7	2.24482378	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv8	8	2.46976534	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv8	9	2.5338031	FORMAL_VALID	rank	formal_rmsd
rDock	3	1qv8	10	2.42358073	FORMAL_VALID	rank	formal_rmsd
rDock	3	1r4e	1	6.63781156	FORMAL_VALID	rank	formal_rmsd
rDock	3	1r4e	2	6.53550205	FORMAL_VALID	rank	formal_rmsd
rDock	3	1r4e	3	6.64082491	FORMAL_VALID	rank	formal_rmsd
rDock	3	1r4e	4	6.59030677	FORMAL_VALID	rank	formal_rmsd
rDock	3	1r4e	5	6.62949309	FORMAL_VALID	rank	formal_rmsd
rDock	3	1r4e	6	6.62153825	FORMAL_VALID	rank	formal_rmsd
rDock	3	1r4e	7	6.54879767	FORMAL_VALID	rank	formal_rmsd
rDock	3	1r4e	8	6.64577026	FORMAL_VALID	rank	formal_rmsd
rDock	3	1r4e	9	6.05413586	FORMAL_VALID	rank	formal_rmsd
rDock	3	1r4e	10	6.42490329	FORMAL_VALID	rank	formal_rmsd
rDock	3	1tob	1	4.804943	FORMAL_VALID	rank	formal_rmsd
rDock	3	1tob	2	4.88342602	FORMAL_VALID	rank	formal_rmsd
rDock	3	1tob	3	8.0510321	FORMAL_VALID	rank	formal_rmsd
rDock	3	1tob	4	8.01771056	FORMAL_VALID	rank	formal_rmsd
rDock	3	1tob	5	8.18568402	FORMAL_VALID	rank	formal_rmsd
rDock	3	1tob	6	4.81727407	FORMAL_VALID	rank	formal_rmsd
rDock	3	1tob	7	8.1437681	FORMAL_VALID	rank	formal_rmsd
rDock	3	1tob	8	4.67961765	FORMAL_VALID	rank	formal_rmsd
rDock	3	1tob	9	8.08150899	FORMAL_VALID	rank	formal_rmsd
rDock	3	1tob	10	4.54353654	FORMAL_VALID	rank	formal_rmsd
rDock	3	1u8d	1	0.2894858	FORMAL_VALID	rank	formal_rmsd
rDock	3	1u8d	2	0.32970319	FORMAL_VALID	rank	formal_rmsd
rDock	3	1u8d	3	0.28216062	FORMAL_VALID	rank	formal_rmsd
rDock	3	1u8d	4	0.28500339	FORMAL_VALID	rank	formal_rmsd
rDock	3	1u8d	5	0.27991699	FORMAL_VALID	rank	formal_rmsd
rDock	3	1u8d	6	0.29755199	FORMAL_VALID	rank	formal_rmsd
rDock	3	1u8d	7	0.29988007	FORMAL_VALID	rank	formal_rmsd
rDock	3	1u8d	8	0.43837984	FORMAL_VALID	rank	formal_rmsd
rDock	3	1u8d	9	0.30699391	FORMAL_VALID	rank	formal_rmsd
rDock	3	1u8d	10	0.30439871	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uts	1	3.88919714	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uts	2	10.24341552	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uts	3	10.01508939	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uts	4	4.76627448	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uts	5	10.39764146	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uts	6	10.70962544	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uts	7	10.05576495	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uts	8	4.0832696	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uts	9	10.39575474	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uts	10	10.32248785	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uud	1	6.88160658	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uud	2	5.19424854	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uud	3	7.19620454	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uud	4	7.4117647	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uud	5	5.90336039	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uud	6	5.02380021	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uud	7	2.15579849	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uud	8	7.63104158	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uud	9	5.8240308	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uud	10	4.2841329	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uui	1	6.41697081	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uui	2	6.34757878	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uui	3	6.53200953	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uui	4	6.65039106	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uui	5	7.03454345	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uui	6	6.28098572	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uui	7	6.35572792	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uui	8	6.3051948	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uui	9	6.07908194	FORMAL_VALID	rank	formal_rmsd
rDock	3	1uui	10	6.5175137	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xbp	1	2.24886773	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xbp	2	1.92553004	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xbp	3	2.73847913	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xbp	4	2.33875203	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xbp	5	2.00991146	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xbp	6	2.7475845	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xbp	7	1.58263917	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xbp	8	1.69887581	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xbp	9	1.89705304	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xbp	10	2.18550473	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xpf	1	6.31588116	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xpf	2	4.90728101	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xpf	3	4.15062926	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xpf	4	6.64109531	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xpf	5	5.30091234	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xpf	6	5.68934209	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xpf	7	5.54299401	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xpf	8	3.53397664	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xpf	9	4.77387743	FORMAL_VALID	rank	formal_rmsd
rDock	3	1xpf	10	6.26468164	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y26	1	0.54444551	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y26	2	0.54420252	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y26	3	0.54368202	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y26	4	0.54630921	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y26	5	0.54474842	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y26	6	0.54219791	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y26	7	0.54248492	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y26	8	0.54282956	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y26	9	0.54181796	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y26	10	0.55360014	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y27	1	0.34216568	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y27	2	0.34126251	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y27	3	0.3492304	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y27	4	0.34627246	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y27	5	0.34341601	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y27	6	0.34125791	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y27	7	0.35350169	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y27	8	0.3543394	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y27	9	0.35264677	FORMAL_VALID	rank	formal_rmsd
rDock	3	1y27	10	0.34797639	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ykv	1	0.65991278	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ykv	2	1.13264805	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ykv	3	1.61683099	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ykv	4	1.64426945	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ykv	5	1.68623136	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ykv	6	0.77721315	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ykv	7	0.99671007	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ykv	8	0.79141896	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ykv	9	0.75913814	FORMAL_VALID	rank	formal_rmsd
rDock	3	1ykv	10	0.96332459	FORMAL_VALID	rank	formal_rmsd
rDock	3	1yrj	1	6.8463021	FORMAL_VALID	rank	formal_rmsd
rDock	3	1yrj	2	4.94610665	FORMAL_VALID	rank	formal_rmsd
rDock	3	1yrj	3	9.79850732	FORMAL_VALID	rank	formal_rmsd
rDock	3	1yrj	4	6.49890236	FORMAL_VALID	rank	formal_rmsd
rDock	3	1yrj	5	6.31764065	FORMAL_VALID	rank	formal_rmsd
rDock	3	1yrj	6	6.93108239	FORMAL_VALID	rank	formal_rmsd
rDock	3	1yrj	7	6.5294901	FORMAL_VALID	rank	formal_rmsd
rDock	3	1yrj	8	9.69862385	FORMAL_VALID	rank	formal_rmsd
rDock	3	1yrj	9	6.86116315	FORMAL_VALID	rank	formal_rmsd
rDock	3	1yrj	10	9.21597292	FORMAL_VALID	rank	formal_rmsd
rDock	3	1zz5	1	9.30521922	FORMAL_VALID	rank	formal_rmsd
rDock	3	1zz5	2	9.37294345	FORMAL_VALID	rank	formal_rmsd
rDock	3	1zz5	3	7.91611688	FORMAL_VALID	rank	formal_rmsd
rDock	3	1zz5	4	4.62373734	FORMAL_VALID	rank	formal_rmsd
rDock	3	1zz5	5	9.36489519	FORMAL_VALID	rank	formal_rmsd
rDock	3	1zz5	6	4.53641035	FORMAL_VALID	rank	formal_rmsd
rDock	3	1zz5	7	8.40881838	FORMAL_VALID	rank	formal_rmsd
rDock	3	1zz5	8	8.90061081	FORMAL_VALID	rank	formal_rmsd
rDock	3	1zz5	9	9.35920204	FORMAL_VALID	rank	formal_rmsd
rDock	3	1zz5	10	5.54773666	FORMAL_VALID	rank	formal_rmsd
rDock	3	2au4	1	3.61195493	FORMAL_VALID	rank	formal_rmsd
rDock	3	2au4	2	3.38608138	FORMAL_VALID	rank	formal_rmsd
rDock	3	2au4	3	3.04525571	FORMAL_VALID	rank	formal_rmsd
rDock	3	2au4	4	2.93154974	FORMAL_VALID	rank	formal_rmsd
rDock	3	2au4	5	5.87235483	FORMAL_VALID	rank	formal_rmsd
rDock	3	2au4	6	7.13206369	FORMAL_VALID	rank	formal_rmsd
rDock	3	2au4	7	3.36616158	FORMAL_VALID	rank	formal_rmsd
rDock	3	2au4	8	5.45009555	FORMAL_VALID	rank	formal_rmsd
rDock	3	2au4	9	3.56303378	FORMAL_VALID	rank	formal_rmsd
rDock	3	2au4	10	7.86238178	FORMAL_VALID	rank	formal_rmsd
rDock	3	2b57	1	0.21569516	FORMAL_VALID	rank	formal_rmsd
rDock	3	2b57	2	0.21623184	FORMAL_VALID	rank	formal_rmsd
rDock	3	2b57	3	0.20763363	FORMAL_VALID	rank	formal_rmsd
rDock	3	2b57	4	0.2149445	FORMAL_VALID	rank	formal_rmsd
rDock	3	2b57	5	0.21416982	FORMAL_VALID	rank	formal_rmsd
rDock	3	2b57	6	0.21246349	FORMAL_VALID	rank	formal_rmsd
rDock	3	2b57	7	0.2135722	FORMAL_VALID	rank	formal_rmsd
rDock	3	2b57	8	0.20296836	FORMAL_VALID	rank	formal_rmsd
rDock	3	2b57	9	0.20327605	FORMAL_VALID	rank	formal_rmsd
rDock	3	2b57	10	0.20150628	FORMAL_VALID	rank	formal_rmsd
rDock	3	2be0	1	10.99340106	FORMAL_VALID	rank	formal_rmsd
rDock	3	2be0	2	9.65983011	FORMAL_VALID	rank	formal_rmsd
rDock	3	2be0	3	5.58999075	FORMAL_VALID	rank	formal_rmsd
rDock	3	2be0	4	8.93661745	FORMAL_VALID	rank	formal_rmsd
rDock	3	2be0	5	9.70582854	FORMAL_VALID	rank	formal_rmsd
rDock	3	2be0	6	8.17655921	FORMAL_VALID	rank	formal_rmsd
rDock	3	2be0	7	9.31559971	FORMAL_VALID	rank	formal_rmsd
rDock	3	2be0	8	8.17343898	FORMAL_VALID	rank	formal_rmsd
rDock	3	2be0	9	9.69723351	FORMAL_VALID	rank	formal_rmsd
rDock	3	2be0	10	7.19463654	FORMAL_VALID	rank	formal_rmsd
rDock	3	2bee	1	9.58685096	FORMAL_VALID	rank	formal_rmsd
rDock	3	2bee	2	5.56210123	FORMAL_VALID	rank	formal_rmsd
rDock	3	2bee	3	8.372386	FORMAL_VALID	rank	formal_rmsd
rDock	3	2bee	4	7.21641598	FORMAL_VALID	rank	formal_rmsd
rDock	3	2bee	5	7.86403083	FORMAL_VALID	rank	formal_rmsd
rDock	3	2bee	6	5.77167844	FORMAL_VALID	rank	formal_rmsd
rDock	3	2bee	7	7.44185015	FORMAL_VALID	rank	formal_rmsd
rDock	3	2bee	8	10.29677287	FORMAL_VALID	rank	formal_rmsd
rDock	3	2bee	9	8.93102844	FORMAL_VALID	rank	formal_rmsd
rDock	3	2bee	10	9.42902514	FORMAL_VALID	rank	formal_rmsd
rDock	3	2d55	1	11.29256347	FORMAL_VALID	rank	formal_rmsd
rDock	3	2d55	2	11.21234699	FORMAL_VALID	rank	formal_rmsd
rDock	3	2d55	3	6.71316085	FORMAL_VALID	rank	formal_rmsd
rDock	3	2d55	4	9.15835347	FORMAL_VALID	rank	formal_rmsd
rDock	3	2d55	5	10.55646193	FORMAL_VALID	rank	formal_rmsd
rDock	3	2d55	6	10.66933042	FORMAL_VALID	rank	formal_rmsd
rDock	3	2d55	7	7.63181052	FORMAL_VALID	rank	formal_rmsd
